run_id,config_id,protein,split,method,seed,backend,n_energy_evaluations,elapsed_s,method_step,objective_eval,restart,best_energy,best_bitstring,cvar,ca_rmsd_angstrom,ca_rmsd_ensemble_min
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,233,7.560327768325806,,18,0,-360.2466029412547,1100101011101110111011,-356.9309344261181,5.015144775433381,4.511679017344889
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,268,8.503726720809937,,21,0,-360.2466029412547,1100101011101110111011,-353.691038228231,5.015144775433381,4.511679017344889
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,290,9.10966682434082,,23,0,-360.2466029412547,1100101011101110111011,-355.09914611263116,5.015144775433381,4.511679017344889
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,320,9.897099733352661,,26,0,-360.2466029412547,1100101011101110111011,-354.7094745099698,5.015144775433381,4.511679017344889
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,355,10.771625995635986,,29,0,-360.2466029412547,1100101011101110111011,-354.39408171325243,5.015144775433381,4.511679017344889
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,393,11.730241775512695,,33,0,-360.2466029412547,1100101011101110111011,-355.56607259551276,5.015144775433381,4.511679017344889
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,418,12.352022647857666,,36,0,-360.2466029412547,1100101011101110111011,-354.7073410852391,5.015144775433381,4.511679017344889
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,453,13.240712881088257,,40,0,-360.2466029412547,1100101011101110111011,-356.874250983177,5.015144775433381,4.511679017344889
c9d3b27a59b6aafc,9b98ff7ee9ae,1UAO,development,vqe,1,direct,487,14.114773035049438,,43,0,-360.2466029412547,1100101011101110111011,-354.958787198779,5.015144775433381,4.511679017344889
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,32,2.35496187210083,,2,0,-346.92649695642353,0111000000111010111111,-340.87186686459995,3.2552621641247317,2.614665390899159
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,64,3.063943862915039,,4,0,-352.5516844813317,1111000000001001010111,-344.79538716745435,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,106,4.062355995178223,,7,0,-352.5516844813317,1111000000001001010111,-342.9673898529717,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,133,4.720868110656738,,9,0,-352.5516844813317,1111000000001001010111,-342.67968324648825,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,161,5.3506529331207275,,11,0,-352.5516844813317,1111000000001001010111,-339.1389287552018,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,199,6.490798234939575,,14,0,-352.5516844813317,1111000000001001010111,-342.16124713924034,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,227,7.1161229610443115,,16,0,-352.5516844813317,1111000000001001010111,-342.0824465872032,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,271,8.105473041534424,,19,0,-352.5516844813317,1111000000001001010111,-341.61062104001434,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,299,8.734336137771606,,21,0,-352.5516844813317,1111000000001001010111,-339.59930666199136,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,329,9.43557095527649,,23,0,-352.5516844813317,1111000000001001010111,-341.49714000748514,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,358,10.160372018814087,,25,0,-352.5516844813317,1111000000001001010111,-343.5728626934345,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,395,11.037790060043335,,28,0,-352.5516844813317,1111000000001001010111,-340.82686851018303,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,420,11.64690899848938,,30,0,-352.5516844813317,1111000000001001010111,-344.05039498819303,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,463,12.701957941055298,,33,0,-352.5516844813317,1111000000001001010111,-346.8649764502878,4.254498509125928,3.3998703334951257
ae08a880c91b017f,9b98ff7ee9ae,1UAO,development,vqe,2,direct,487,13.480631113052368,,35,0,-352.5516844813317,1111000000001001010111,-344.1923999161948,4.254498509125928,3.3998703334951257
