run_id,config_id,protein,split,method,seed,backend,n_energy_evaluations,elapsed_s,method_step,objective_eval,restart,best_energy,best_bitstring,cvar,ca_rmsd_angstrom,ca_rmsd_ensemble_min
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,257,8.299404859542847,,40,0,-362.96514844675454,1101010111111001111011,-359.9173926944252,3.344096514721337,2.780396061030932
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,291,9.114144086837769,,46,0,-362.96514844675454,1101010111111001111011,-352.8067705049905,3.344096514721337,2.780396061030932
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,326,10.000108242034912,,51,0,-362.96514844675454,1101010111111001111011,-353.7928509244516,3.344096514721337,2.780396061030932
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,356,10.784451007843018,,56,0,-362.96514844675454,1101010111111001111011,-350.65026512797823,3.344096514721337,2.780396061030932
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,386,11.504481077194214,,61,0,-362.96514844675454,1101010111111001111011,-352.64365047651177,3.344096514721337,2.780396061030932
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,423,12.393970012664795,,67,0,-362.96514844675454,1101010111111001111011,-355.70883813342755,3.344096514721337,2.780396061030932
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,449,13.01994514465332,,71,0,-362.96514844675454,1101010111111001111011,-354.925183536599,3.344096514721337,2.780396061030932
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,480,13.8903329372406,,77,0,-362.96514844675454,1101010111111001111011,-357.0034894550462,3.344096514721337,2.780396061030932
a09a5524724708e2,1954cacd3417,1UAO,development,vqe,1,direct,487,14.143794059753418,,79,0,-362.96514844675454,1101010111111001111011,-357.2134727504491,3.344096514721337,2.780396061030932
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,39,2.5157389640808105,,5,0,-349.12904316970497,0111000000001110101000,-347.24296567117864,4.922783972581691,4.2310948368426375
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,69,3.235285997390747,,9,0,-349.12904316970497,0111000000001110101000,-345.41752674561855,4.922783972581691,4.2310948368426375
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,97,3.941988945007324,,13,0,-349.428323096697,0100110000111001001110,-343.6611182415264,1.9631571756488846,1.6884608455527799
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,130,4.7477381229400635,,18,0,-349.428323096697,0100110000111001001110,-341.445026297706,1.9631571756488846,1.6884608455527799
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,166,5.649183034896851,,23,0,-349.68783679606514,0111001111111000100000,-339.40000519358176,4.949007786341577,4.287726474089384
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,197,6.432667970657349,,28,0,-349.68783679606514,0111001111111000100000,-341.3801456727142,4.949007786341577,4.287726474089384
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,228,7.224616050720215,,33,0,-349.68783679606514,0111001111111000100000,-341.5502525473022,4.949007786341577,4.287726474089384
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,257,8.012192010879517,,38,0,-349.68783679606514,0111001111111000100000,-340.51151109924444,4.949007786341577,4.287726474089384
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,293,8.890842914581299,,43,0,-349.68783679606514,0111001111111000100000,-339.27462934834125,4.949007786341577,4.287726474089384
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,321,9.603026866912842,,47,0,-350.2029588161646,1111001111011101101001,-341.3912036790244,4.913281565102313,4.163771320073068
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,356,10.474483013153076,,52,0,-351.6383402302468,0111000000001010101110,-346.8097575303983,4.587552231318454,3.7516320254250917
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,387,11.204725980758667,,57,0,-351.6383402302468,0111000000001010101110,-345.48085460666357,4.587552231318454,3.7516320254250917
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,419,12.07069993019104,,62,0,-351.6383402302468,0111000000001010101110,-346.2020241002738,4.587552231318454,3.7516320254250917
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,454,12.893189907073975,,67,0,-351.6383402302468,0111000000001010101110,-346.53672399361346,4.587552231318454,3.7516320254250917
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,482,13.602555990219116,,71,0,-351.6383402302468,0111000000001010101110,-347.0595079789616,4.587552231318454,3.7516320254250917
54a5885c47e5fdd5,1954cacd3417,1UAO,development,vqe,2,direct,487,13.768906116485596,,72,0,-351.6383402302468,0111000000001010101110,-347.0595079789616,4.587552231318454,3.7516320254250917
