run_id,config_id,protein,split,method,seed,backend,n_energy_evaluations,elapsed_s,method_step,objective_eval,restart,best_energy,best_bitstring,cvar,ca_rmsd_angstrom,ca_rmsd_ensemble_min
c49d8cf0a93fd33e,57e6761f45bc,1UAO,development,vqe,1,direct,290,9.960850954055786,,52,0,-359.4385509126365,1101010111110001111011,-352.7415766079862,5.989485659457334,5.343056399452833
c49d8cf0a93fd33e,57e6761f45bc,1UAO,development,vqe,1,direct,321,10.751581907272339,,58,0,-359.4385509126365,1101010111110001111011,-354.79200262349707,5.989485659457334,5.343056399452833
c49d8cf0a93fd33e,57e6761f45bc,1UAO,development,vqe,1,direct,355,11.710165023803711,,65,0,-359.54732808388104,1100101011111111111101,-351.9458925158059,4.924997142002936,4.519483725031215
c49d8cf0a93fd33e,57e6761f45bc,1UAO,development,vqe,1,direct,388,12.675259828567505,,73,0,-359.54732808388104,1100101011111111111101,-355.0501779264806,4.924997142002936,4.519483725031215
c49d8cf0a93fd33e,57e6761f45bc,1UAO,development,vqe,1,direct,421,13.626962900161743,,80,0,-359.54732808388104,1100101011111111111101,-351.41150183899964,4.924997142002936,4.519483725031215
c49d8cf0a93fd33e,57e6761f45bc,1UAO,development,vqe,1,direct,453,14.794874906539917,,91,0,-359.54732808388104,1100101011111111111101,-351.55025425686694,4.924997142002936,4.519483725031215
c49d8cf0a93fd33e,57e6761f45bc,1UAO,development,vqe,1,direct,480,15.724930763244629,,99,0,-359.54732808388104,1100101011111111111101,-353.33379735743034,4.924997142002936,4.519483725031215
c49d8cf0a93fd33e,57e6761f45bc,1UAO,development,vqe,1,direct,487,16.058714866638184,,102,0,-359.54732808388104,1100101011111111111101,-354.96445046093476,4.924997142002936,4.519483725031215
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,39,2.5623769760131836,,5,0,-349.8057655785944,0111000000001010101000,-338.9775460814523,4.587552231318454,3.7516320254250917
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,66,3.2752110958099365,,9,0,-349.8057655785944,0111000000001010101000,-337.7727935894127,4.587552231318454,3.7516320254250917
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,96,4.180427074432373,,14,0,-353.22134519472695,1101000000111110101001,-343.782418959846,3.9107201375230365,3.138144453765784
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,132,5.0927228927612305,,19,0,-353.22134519472695,1101000000111110101001,-341.54385852390214,3.9107201375230365,3.138144453765784
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,160,5.824580907821655,,23,0,-353.22134519472695,1101000000111110101001,-343.2923234558527,3.9107201375230365,3.138144453765784
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,198,6.796333074569702,,29,0,-353.22134519472695,1101000000111110101001,-338.12827276842296,3.9107201375230365,3.138144453765784
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,225,7.422351121902466,,33,0,-353.22134519472695,1101000000111110101001,-341.80835377105313,3.9107201375230365,3.138144453765784
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,260,8.306859970092773,,38,0,-353.22134519472695,1101000000111110101001,-334.31582156207486,3.9107201375230365,3.138144453765784
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,288,9.00951099395752,,42,0,-353.22134519472695,1101000000111110101001,-342.6698867342919,3.9107201375230365,3.138144453765784
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,322,9.810635089874268,,47,0,-356.38586053119997,1100100111100110110100,-343.48399288576434,6.457938541203754,5.715101684651663
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,356,10.794312000274658,,52,0,-356.38586053119997,1100100111100110110100,-335.04174871533417,6.457938541203754,5.715101684651663
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,387,11.669641017913818,,58,0,-356.38586053119997,1100100111100110110100,-342.38307718709154,6.457938541203754,5.715101684651663
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,423,12.544527053833008,,63,0,-356.38586053119997,1100100111100110110100,-339.3614609510222,6.457938541203754,5.715101684651663
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,449,13.529047012329102,,67,0,-356.38586053119997,1100100111100110110100,-340.6755429053178,6.457938541203754,5.715101684651663
87462bf4664f40d0,57e6761f45bc,1UAO,development,vqe,2,direct,487,14.42111587524414,,73,0,-356.38586053119997,1100100111100110110100,-339.91951820641134,6.457938541203754,5.715101684651663
